word,hiragana,katakana,ANIME_JDRAMA_rank,cejc_combined_rank,cejc_small_talk_rank,cejc_consultation_rank,cejc_meeting_rank,cejc_class_rank,cejc_outdoors_rank,cejc_school_rank,cejc_transportation_rank,cejc_public_commercial_rank,cejc_home_rank,cejc_indoors_rank,cejc_workplace_rank,cejc_male_rank,cejc_female_rank,ADNO,AOZORA_BUNKO,BCCWJ,CC100,CHRISKEMPSON,DAVE_DOEBRICK,DD2_MIGAKU_NETFLIX,DD2_MORPHMAN_NETFLIX,DD2_MORPHMAN_NOVELS,DD2_MORPHMAN_SHONEN,DD2_MORPHMAN_SOL,DD2_YOMICHAN_NOVELS,DD2_YOMICHAN_SHONEN,DD2_YOMICHAN_SHONEN_STARS,DD2_YOMICHAN_SOL,DD2_YOMICHAN_VN,HERMITDAVE_2016,HERMITDAVE_2018,HINGSTON,H_FREQ,ILYASEMENOV,INNOCENT_RANKED,JITEN_ANIME,JLAB,JPDB,MALTESAA_CSJ,MALTESAA_CSJ_DOKWA_GAKKAI,MALTESAA_CSJ_DOKWA_MOGI,MALTESAA_CSJ_DOKWA_ROUDOKU,MALTESAA_CSJ_DOKWA_SAIRO,MALTESAA_CSJ_DOKWA_SONOTA,MALTESAA_CSJ_TAIKA_JIYU,MALTESAA_CSJ_TAIKA_KADAI,MALTESAA_CSJ_TAIKA_MOGI,MALTESAA_NWJC,NAROU,NETFLIX,NIER,NOVELS,RSPEER,VN_FREQ,WIKIPEDIA_V2,YOUTUBE_FREQ,YOUTUBE_FREQ_V3
やみ,やみ,ヤミ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,5,4,3,4,2,2,4,2,5,4,5,5,5,2,4,4,4,2,4,2,5,2,4,3,2,2,3,2,2,3,2,2,2,4,5,2,3,5,2,4,2,4,2
信者,しんじゃ,シンジャ,3,2,1,2,4,4,3,3,3,2,2,2,3,2,2,3,3,2,3,3,3,3,3,3,3,2,3,3,3,2,2,3,3,3,3,1,3,2,3,1,2,2,3,2,2,2,2,2,2,3,3,3,3,3,3,3,3,2,3
剣道,けんどう,ケンドウ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,1,2,2,3,2,2,2,1,3,2,4,3,3,3,3,3,3,2,2,2,1,3,2,3,3,2,2
創る,つくる,ツクル,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,2,3,3,1,2,1,1,1,3,3,2,3,1,1,2,2,1,2,4,3,5,1,1,1,1,1,1,1,1,1,1,1,3,3,3,2,1,3,3,3
名づける,なづける,ナヅケル,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,3,1,1,4,2,2,2,2,1,1,1,2,1,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,1,1,3,1,2
在,ざい,ザイ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5,2,2,4,1,2,2,3,3,4,3,3,3,4,2,3,3,3,3,1,3,2,4,1,1,1,1,1,1,1,1,1,1,2,2,5,1,3,3,2,4,3,2
室井,むろい,ムロイ,3,2,1,3,3,4,3,3,3,2,2,2,3,3,2,1,1,1,1,3,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
当番,とうばん,トウバン,3,3,2,4,3,4,3,3,4,2,2,2,4,4,2,1,2,2,2,3,2,2,2,2,2,4,3,2,3,4,3,2,2,2,2,1,2,3,3,1,2,2,3,2,2,2,2,2,2,2,2,2,1,2,2,3,1,1,1
暖かい,あたたかい,アタタカイ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,3,4,3,3,1,3,1,1,4,2,2,4,4,1,1,3,5,1,4,3,3,4,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,1,2,3,3
燐,りん,リン,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2,2,2,2,3,4,2,4,5,4,4,4,5,4,2,2,3,1,3,2,3,4,3,2,1,2,2,2,2,2,2,2,4,4,2,1,3,2,3,4,3,3
試し,ためし,タメシ,3,4,4,4,4,4,4,4,4,3,4,4,4,3,4,2,1,2,4,1,2,3,3,2,3,4,3,3,3,4,3,3,3,4,4,1,1,3,3,3,3,3,3,3,3,4,3,3,3,3,4,2,4,3,5,4,2,3,4
連合軍,れんごうぐん,レンゴウグン,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,3,2,3,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,2,2
選び,えらび,エラビ,3,2,2,3,3,4,3,3,3,3,2,3,2,3,2,3,1,2,4,1,3,3,3,2,2,3,1,2,2,3,2,2,2,4,3,1,1,3,2,1,2,1,2,2,2,2,2,2,2,3,2,3,1,2,3,2,1,2,3
錦戸,-,-,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
降って,-,-,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1
ウソつき,ウソつき,ウソツキ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,1,1,1,1,3,3,4,2,3,3,1,2,1,1,3,3,3,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1
タイヤ,タイヤ,タイヤ,3,3,3,2,3,4,4,3,4,2,2,3,2,3,3,3,1,3,4,1,3,4,1,3,1,1,3,2,2,2,2,4,3,3,1,2,1,2,3,4,3,3,3,3,3,2,3,3,3,4,2,3,4,3,3,2,3,4,4
チョキ,チョキ,チョキ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,2,3,3,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2
つぶし,つぶし,ツブシ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,2,2,1,2,2,2,3,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,2
にる,にる,ニル,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,4,4,5,3,2,5,2,5,5,5,5,5,2,4,1,1,1,4,1,5,5,2,3,5,5,4,4,4,5,5,5,5,4,5,3,5,5,1,5,2,2,2
ばらまく,ばらまく,バラマク,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,3,2,3,2,2,1,1,1,2,1,1,3,2,4,2,2,2,2,2,3,2,2,2,2,3,2,3,2,1,3,1,2,2
一日中,いちにちじゅう,イチニチジュウ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,3,3,1,1,1,1,1,1,1,1,1,3,1,1,2,3,1,3,2,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,2,1
二十歳,はたち,ハタチ,3,4,4,2,3,4,3,3,3,4,3,4,3,4,4,1,4,3,2,3,2,1,1,1,1,2,3,1,1,2,1,1,1,1,2,1,3,2,3,2,3,3,4,3,3,3,3,3,5,2,2,2,1,1,1,2,1,2,2
人斬り,ひときり,ヒトキリ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,2,1,1,2,2,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1
代償,だいしょう,ダイショウ,3,2,1,3,3,4,3,3,3,2,2,2,2,2,2,2,3,2,2,2,3,3,3,3,3,3,3,3,3,3,3,4,4,2,3,1,2,3,3,1,1,1,2,1,1,1,1,1,1,2,3,3,4,3,2,3,2,2,2
参加者,さんかしゃ,サンカシャ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,2,3,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1,4,4
圏,けん,ケン,3,3,3,3,3,4,3,3,3,3,4,4,2,3,3,5,2,4,3,1,2,3,3,3,3,2,4,3,3,2,2,3,3,4,2,4,2,3,1,4,4,4,4,4,4,4,4,4,4,4,3,2,3,3,4,3,5,3,3
家老,かろう,カロウ,3,2,2,2,3,4,3,3,3,2,2,3,2,2,2,3,3,1,1,3,1,1,1,3,1,1,2,1,1,1,2,1,1,1,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,3,1,1
庶民,しょみん,ショミン,3,3,4,3,3,4,4,3,4,4,3,3,2,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,2,2,2,3,2,1,3,2,3,1,3,2,4,3,3,4,3,3,4,2,4,2,1,3,3,3,3,3,3
懸命,けんめい,ケンメイ,3,5,5,4,5,5,4,4,4,5,5,5,5,4,5,2,4,3,4,3,2,4,4,3,4,4,4,4,4,4,4,4,4,3,3,1,3,2,2,2,4,4,5,5,4,5,5,4,4,3,4,2,1,4,2,4,2,3,4
朔,ついたち,ツイタチ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,1,1,2,1,1,2,2,2,2,3,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,2,1,2,1,1
本間,ほんま,ホンマ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,3,3,3,1,2,1,1,2,3,3,2,2,2,2,2,1,2,2,3,4,4,1,1,1,1,1,1,1,1,1,1,1,3,1,2,2,1,3,2,4
浜田,-,-,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,3,2,1,1,3,1,1,2,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,3,1,4,1,2
燃え上がる,もえあがる,モエアガル,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,3,1,1,1,3,1,2,2,2,1,1,1,1,1,1,1,1,1,1,2,3,2,3,3,1,3,1,2,2
被告,ひこく,ヒコク,3,2,1,3,3,4,3,3,3,2,2,2,3,2,2,3,2,3,3,3,3,4,4,3,3,1,3,3,3,1,1,4,4,4,1,1,3,1,2,1,3,4,3,5,3,3,3,3,3,4,2,3,1,3,3,2,3,2,2
赤丸,あかまる,アカマル,3,2,2,2,3,4,3,3,3,2,2,3,2,2,2,1,1,1,1,1,1,1,1,1,4,1,1,4,4,1,1,1,1,1,1,1,1,1,1,1,2,3,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1,2,2
飛信,-,-,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1
カーブ,カーブ,カーブ,3,3,3,3,3,4,3,4,3,3,3,4,2,3,3,3,1,2,3,2,2,3,1,3,1,1,3,2,2,2,2,3,2,3,1,3,3,2,2,4,3,4,3,3,4,3,3,3,3,3,2,2,1,2,2,2,3,3,3
ギャラ,ギャラ,ギャラ,3,2,1,2,4,4,3,3,3,2,2,2,3,2,2,2,1,1,2,3,3,3,1,2,1,1,2,2,2,2,1,2,2,2,1,1,2,2,3,3,3,2,2,3,3,2,4,5,3,2,1,3,1,1,2,2,2,3,2
ブレイド,ブレイド,ブレイド,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1
ミキ,ミキ,ミキ,2,4,4,2,3,4,3,3,4,4,2,4,2,4,3,2,1,2,1,1,2,1,1,2,2,4,1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,2,2,2,2,2,2,5,2,2,1,2,1,2,2,1,2,1,1
みき,みき,ミキ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,2,2,4,2,2,2,3,2,3,4,2,2,4,2,2,2,3,3,3,3,2,2,2,2,2,3,2,2,2,2,2,2,2,3,2,1,2,2,3,3,3,3
冴,さえ,サエ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,5,4,3,4,5,5,5,5,4,3,5,5,2,5,5,5,5,1,1,5,5,5,5,4,4,4,4,4,4,4,4,4,4,1,3,4,2,5,1,4,4,4
割り,わり,ワリ,2,3,3,2,3,4,3,3,3,4,2,2,2,3,3,2,1,2,2,1,2,2,2,3,2,2,1,2,2,2,3,2,2,3,3,1,1,3,2,4,2,1,2,2,2,3,2,2,2,2,2,2,1,2,3,2,2,3,3
収録,しゅうろく,シュウロク,2,4,4,3,4,4,3,4,3,3,4,4,4,4,4,5,2,3,4,2,3,3,3,2,2,2,3,2,2,2,2,1,1,4,4,4,2,2,2,1,4,4,3,4,5,3,4,4,4,5,2,3,1,3,4,2,5,5,4
取り消す,とりけす,トリケス,2,2,2,3,3,4,3,3,3,2,2,3,3,2,2,1,1,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,2,2,1,2,3,3,1,2,2,2,2,2,4,2,2,2,3,2,3,1,2,1,2,2,2,2
官僚,かんりょう,カンリョウ,2,2,2,2,3,4,4,3,3,2,2,2,3,2,2,4,2,3,3,3,2,2,2,3,2,1,3,2,2,1,1,3,2,4,1,3,3,1,2,1,2,2,3,2,2,2,2,2,2,3,3,2,1,3,3,2,3,3,3
宿す,やどす,ヤドス,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,3,2,3,3,3,2,3,1,1,1,3,1,2,3,2,1,1,1,1,1,1,1,1,1,1,1,3,2,1,3,1,3,2,1,2
寝坊,ねぼう,ネボウ,2,3,3,2,3,4,3,3,3,3,2,3,4,3,3,1,2,1,2,2,2,3,3,2,2,3,2,2,2,3,3,2,2,2,3,1,1,3,3,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,3,1,2,2
森井,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
正真正銘,しょうしんしょうめい,ショウシンショウメイ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1,2,1,1,1,1,1,1,3,1,1,2,3,1,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1
百姓,ひゃくしょう,ヒャクショウ,2,3,3,2,3,4,3,3,3,3,4,3,2,3,3,2,4,2,2,3,1,2,1,4,1,1,4,1,1,1,1,2,2,2,1,1,4,1,1,1,3,2,3,3,3,3,3,3,3,1,1,1,1,3,2,2,2,2,2
風味,ふうみ,フウミ,2,3,3,4,3,4,3,3,3,4,3,4,3,3,3,2,2,2,3,2,3,3,3,2,3,2,2,3,4,2,2,2,2,3,3,1,2,2,3,1,2,2,3,2,2,2,2,2,2,3,3,3,1,2,3,3,2,3,3
おでこ,おでこ,オデコ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,3,1,1,1,1,1,2,1,3,4,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,3,1
おばけ,おばけ,オバケ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,3,1,1,1,1,1,1,2,1,1,2,3,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,3,2
ダイナマイト,ダイナマイト,ダイナマイト,2,2,3,2,3,4,3,3,3,2,3,2,3,2,2,2,1,1,1,2,2,2,1,1,1,1,2,2,2,2,1,2,2,2,2,2,1,2,2,3,1,1,2,1,1,1,1,1,1,2,2,2,1,1,2,2,2,2,1
ピュア,ピュア,ピュア,2,2,2,2,3,4,3,3,3,3,2,2,3,2,2,2,1,1,2,2,2,2,1,1,1,1,1,2,2,2,2,1,2,2,1,2,1,2,3,3,2,1,2,2,2,2,2,2,5,3,2,2,1,2,2,2,2,1,3
ヒル,ヒル,ヒル,2,3,3,3,3,4,3,3,3,3,2,3,3,3,2,4,1,2,3,1,3,3,1,3,1,1,2,2,3,1,1,4,4,3,1,4,1,2,3,3,1,2,1,1,1,1,1,1,1,3,3,3,1,2,3,2,3,3,2
マンモス,マンモス,マンモス,2,3,3,2,3,4,3,3,3,3,3,2,2,3,2,2,1,1,1,1,2,2,1,2,1,1,2,1,1,2,2,2,1,2,1,1,1,2,1,3,2,1,2,2,2,2,2,2,2,2,1,2,4,1,2,2,2,1,2
上位,じょうい,ジョウイ,2,3,3,3,4,4,3,3,3,2,2,3,4,3,2,4,2,3,4,2,3,3,3,2,4,3,3,4,4,3,3,2,2,4,3,1,2,3,3,1,4,5,3,4,4,4,4,4,4,4,4,3,1,3,4,3,4,3,4
体育館,たいいくかん,タイイクカン,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,2,1,1,2,1,1,1,1,1,1,3,1,1,3,3,3,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,3,1,4,4,3
出航,しゅっこう,シュッコウ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,2,2,3,2,2,3,1,2,3,3,1,1,3,3,2,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,2,2,2,1,2
劇団,げきだん,ゲキダン,2,3,3,3,4,4,3,4,4,4,2,2,2,3,2,4,3,2,3,3,2,2,2,3,1,1,2,1,2,1,1,2,1,3,1,4,2,2,1,1,4,4,4,4,4,3,4,4,4,3,2,2,1,2,3,2,4,2,2
受け取れる,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,3,3,1,2,1,1,1,2,2,3,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,2,2,1,1,2,3
子分,こぶん,コブン,2,2,2,2,3,4,3,3,3,2,2,3,2,2,2,1,3,1,1,2,3,3,3,3,3,3,3,3,3,3,2,2,2,1,1,1,3,2,3,1,2,2,2,2,2,2,2,2,2,2,2,3,1,2,2,2,2,2,1
子孫,しそん,シソン,2,2,3,2,3,4,3,3,3,2,3,3,2,2,2,4,4,2,3,2,3,3,3,3,3,2,3,3,3,2,2,3,3,3,3,4,3,2,2,1,3,3,4,3,3,3,3,3,3,2,3,3,1,3,3,3,4,3,3
有村,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,2
法皇,ほうおう,ホウオウ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,3,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,3,1
登勢,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,3,3,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1
第一歩,だいいっぽ,ダイイッポ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,2,2,1,1,2,1,1,1,1,1,1,2,1,1,3,3,1,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,1
粋,いき,イキ,2,2,2,3,3,4,3,3,3,2,3,3,2,2,2,4,3,2,2,3,2,2,3,3,3,3,3,3,3,2,3,2,2,2,2,1,3,2,3,4,3,2,3,2,2,4,2,2,2,3,3,2,1,2,2,3,2,2,2
菊池,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,3,2,1,1,3,1,1,2,1,1,1,1,1,1,2,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,3,1,4,2,2
視界,しかい,シカイ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,2,3,3,3,4,3,3,4,3,3,3,4,3,3,3,4,1,4,3,3,1,3,3,3,3,3,2,3,3,3,2,5,3,4,4,3,4,2,2,3
響き,ひびき,ヒビキ,2,3,3,2,3,4,3,3,4,3,3,2,4,3,3,2,1,3,3,1,3,3,3,4,3,3,4,3,3,3,4,3,3,3,3,2,1,3,3,3,4,3,3,5,4,4,4,4,4,3,3,3,1,4,3,4,2,2,3
２４時間,にじゅうよじかん,ニジュウヨジカン,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1
さらなる,さらなる,サラナル,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,4,3,2,3,3,2,3,2,2,3,3,2,3,2,3,3,3,1,2,3,2,4,3,4,2,3,3,3,3,3,3,3,4,2,5,3,2,4,2,3,3
つくれる,つくれる,ツクレル,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2
ハード,ハード,ハード,2,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,1,3,4,2,3,3,1,2,1,1,3,3,3,3,3,4,3,4,1,4,2,3,3,4,3,3,4,3,3,3,5,3,3,4,3,3,3,3,4,3,3,3,4
上級,じょうきゅう,ジョウキュウ,2,3,3,4,3,4,3,4,3,3,4,2,4,4,3,4,2,2,3,2,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,2,3,2,3,1,3,3,3,3,4,4,3,3,4,3,4,3,1,3,3,3,4,2,3
九条,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,3,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1
利休,りきゅう,リキュウ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,3,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2
反射,はんしゃ,ハンシャ,2,3,3,3,3,4,4,3,3,4,3,3,4,3,3,3,4,3,3,2,3,3,3,4,3,3,4,3,4,3,3,3,3,3,3,1,3,3,3,1,4,4,2,4,4,3,4,4,4,3,4,3,1,4,3,4,3,3,3
姫川,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,3,3,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1
惜しむ,おしむ,オシム,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,2,3,3,3,3,3,3,3,3,3,3,1,1,1,3,1,3,3,3,2,2,2,3,5,2,2,2,2,2,2,3,2,1,3,1,3,2,2,2
打席,だせき,ダセキ,2,3,3,2,3,4,3,4,3,3,3,2,2,3,2,3,1,1,2,1,2,2,2,1,1,2,1,1,1,2,1,2,1,2,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,1,2,1,1,2,1,4,2,1
接点,せってん,セッテン,2,3,3,2,3,4,3,3,3,3,3,3,3,3,3,2,1,2,3,3,2,3,2,2,2,2,2,2,2,2,2,3,3,2,2,1,2,2,2,1,3,3,3,5,3,2,4,3,3,2,3,2,1,2,2,3,2,2,3
未知子,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
本命,ほんめい,ホンメイ,2,2,1,3,3,4,4,3,3,2,2,2,2,2,2,1,1,1,2,3,2,2,2,2,3,3,2,3,3,3,2,2,2,2,2,1,2,3,3,1,2,1,2,2,4,2,2,2,2,3,3,2,1,2,2,3,2,2,2
白銀,はくぎん,ハクギン,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,2,2,2,2,2,1,2,2,2,1,3,1,1,1,2,1,2,2,4,1,1,1,1,1,1,1,1,1,1,2,3,2,1,3,1,2,2,1,1
禍,わざわい,ワザワイ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,1,1,1,2,2,1,2,2,1,1,3,4,2,3,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,3
細川,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,3,1,1,1,3,1,1,2,1,1,3,2,1,1,2,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,3,1,2
絶妙,ぜつみょう,ゼツミョウ,2,2,3,2,3,4,3,4,3,2,2,3,3,3,2,1,2,2,3,3,2,3,3,2,2,2,2,2,3,2,3,2,2,3,3,1,2,3,2,1,2,1,2,2,2,2,4,2,2,3,3,2,1,3,2,3,1,2,3
赤子,あかご,アカゴ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,2,2,2,2,3,2,3,3,3,2,3,2,2,1,3,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,3,2,3,3,2,3,1,2,2
高原,こうげん,コウゲン,2,4,4,2,4,4,3,3,4,4,2,4,4,4,3,4,3,2,3,3,1,2,2,3,2,2,3,2,2,2,1,2,1,3,2,1,2,2,2,1,3,2,3,3,3,2,3,4,4,3,2,2,1,2,2,2,3,3,2
ウェーブ,ウェーブ,ウェーブ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,2,2,1,1,2,1,2,1,3,1,1,1,1,1,1,1,1,1,1,1,2,3,2,2,1,2,3,2
オフ,オフ,オフ,2,4,4,4,4,4,3,4,4,4,4,3,4,4,4,4,1,3,4,3,3,4,1,1,1,1,3,2,2,3,2,4,4,4,1,4,2,3,3,4,4,4,4,4,4,3,4,4,4,4,3,3,1,3,4,3,3,3,4
くず,くず,クズ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,2,2,2,2,2,4,2,4,3,4,3,3,1,3,3,3,2,3,1,3,2,2,1,2,1,2,2,2,3,2,2,2,3,4,2,3,2,2,3,2,2,2
バスケ,バスケ,バスケ,2,3,3,4,4,4,4,4,3,3,3,2,3,4,3,2,1,1,2,3,4,4,1,1,1,1,1,4,4,3,3,2,3,2,1,1,1,2,3,4,2,2,3,2,2,2,2,2,2,3,1,4,1,2,2,3,2,3,2
ふゆ,ふゆ,フユ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5,4,4,4,2,2,4,4,3,4,5,3,3,2,4,4,4,4,3,4,4,4,2,3,4,3,5,4,4,4,4,4,5,4,4,2,1,4,2,4,2,4,4
