word,JPDB_rank,CEJC_rank,ADNO,ANIME_JDRAMA,AOZORA_BUNKO,BCCWJ,CC100,CHRISKEMPSON,DAVE_DOEBRICK,DD2_MIGAKU_NETFLIX,DD2_MIGAKU_NOVELS,DD2_MORPHMAN_NETFLIX,DD2_MORPHMAN_NOVELS,DD2_MORPHMAN_SHONEN,DD2_MORPHMAN_SOL,DD2_YOMICHAN_NOVELS,DD2_YOMICHAN_SHONEN,DD2_YOMICHAN_SHONEN_STARS,DD2_YOMICHAN_SOL,DD2_YOMICHAN_VN,HERMITDAVE_2016,HERMITDAVE_2018,H_FREQ,ILYASEMENOV,INNOCENT_RANKED,JITEN_ANIME,KOKUGOJITEN,MONODICTS,NAROU,NETFLIX,NIER,NOVELS,VN_FREQ,WIKIPEDIA_V2,YOUTUBE_FREQ,YOUTUBE_FREQ_V3
クルミ,5454,-1,-1,19386,-1,-1,-1,-1,11653,13646,-1,-1,-1,-1,14819,-1,23093,21646,-1,18785,18391,4726,-1,-1,-1,-1,21322,-1,-1,12077,-1,23203,-1,-1,-1,17965
かまど,5455,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17992,-1,9829,17992,16866,24664,-1,-1,-1,-1,-1,-1,-1,-1,-1,11577,-1,-1,-1,22632,-1,-1,21627
ガウン,5456,20704,-1,-1,-1,-1,-1,-1,14794,12471,-1,-1,8962,-1,-1,6651,-1,-1,-1,-1,12082,12767,-1,-1,9550,-1,-1,-1,20390,15287,-1,14050,24316,-1,-1,19066
すくめる,5457,-1,-1,-1,-1,9795,-1,-1,-1,-1,960,-1,2272,-1,-1,1639,-1,-1,-1,3643,-1,-1,14712,-1,-1,-1,-1,-1,2049,-1,-1,2586,2218,-1,-1,56648
あいたた,5458,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14909,-1,-1,-1,-1,-1,-1,-1,-1,-1,84441
トッピング,5459,10047,-1,21393,-1,-1,10616,24990,15732,13254,-1,-1,-1,-1,-1,-1,13522,12677,12908,21359,-1,-1,17438,-1,-1,20425,-1,-1,18976,16250,-1,-1,16614,-1,12551,4439
のっとる,5460,13446,-1,15838,-1,14886,22642,5428,21026,17488,5029,17955,23932,11970,9842,15748,11970,11227,9470,12531,-1,-1,15155,-1,11321,5318,17059,14451,10602,21621,2080,10442,8661,10462,14111,12220
にべもない,5461,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ホームレス,5462,16266,19643,9634,-1,23384,11976,6258,6329,5716,-1,-1,17174,-1,-1,19024,-1,-1,5736,-1,5688,6404,8624,-1,18242,-1,-1,-1,-1,6585,-1,14462,22400,16720,14762,11976
おめー,5463,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10128,9496,14280,-1,-1,24559,-1,-1,-1,23364,-1,-1,-1,-1,-1,-1,-1,-1,-1,39845
ジョブ,5464,20704,16986,12544,-1,-1,9317,-1,17805,15653,-1,-1,-1,-1,-1,-1,17099,16024,7077,21765,20854,18676,-1,12980,-1,-1,-1,-1,4974,18353,-1,-1,16195,19992,19209,7099
タイマー,5465,8120,22414,11543,-1,23950,9106,11215,11074,13555,-1,-1,-1,-1,-1,20861,20658,19362,11146,-1,8842,9492,10056,-1,-1,15652,-1,-1,22964,11489,5953,24987,18671,22597,5974,8055
コケにする,5466,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14495,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
しゃあない,5467,-1,-1,9002,-1,-1,-1,9536,14089,9812,-1,-1,-1,-1,-1,-1,5018,4682,6324,-1,-1,-1,13976,-1,-1,11988,-1,-1,-1,14634,-1,-1,-1,-1,22189,23241
そんでもって,5468,-1,-1,21261,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15118,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
スピーカ,5469,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19216,40890
こんがり,5471,20704,-1,-1,-1,-1,-1,-1,-1,22876,7347,23490,-1,20746,-1,-1,20746,19446,-1,-1,-1,-1,22263,-1,-1,-1,-1,-1,16053,-1,-1,-1,19269,-1,-1,18370
ぬめり,5472,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9482,-1,-1,-1,-1,-1,-1,17818,24934,-1,-1,-1,-1,-1,-1,-1,42705
ひそめる,5473,-1,-1,16901,-1,8773,17333,-1,14465,12321,872,12636,2131,10482,14535,1446,10482,9828,13958,5630,-1,-1,15668,-1,-1,-1,19703,15248,2574,14950,9271,2617,2477,-1,-1,47862
ふくれる,5474,8120,-1,14288,-1,-1,23943,-1,14291,17650,3054,18122,8902,14070,7255,7877,14070,13193,18761,13491,-1,-1,9936,-1,6691,17664,8532,6609,7942,14781,5518,21656,4417,-1,13942,45764
うっそう,5475,20704,-1,-1,8759,-1,-1,-1,-1,-1,3672,-1,19214,-1,-1,10112,-1,-1,-1,-1,-1,-1,20090,-1,16081,-1,-1,-1,10232,-1,-1,18733,18632,-1,-1,77455
キャンバス,5476,-1,22179,23431,-1,22847,12462,-1,22965,18718,-1,-1,21907,-1,-1,14728,24023,22522,17018,18355,17816,19553,13125,-1,-1,-1,-1,-1,22811,23587,-1,23443,18283,23464,-1,8824
ぼける,5478,2467,-1,21066,-1,16221,17334,5600,21298,19200,2803,11161,19573,13973,6605,-1,14554,13651,13556,22676,-1,-1,6378,-1,15961,22284,9357,13103,3939,21884,-1,12049,2874,-1,-1,31505
えへん,5479,13446,-1,-1,-1,-1,-1,9452,-1,-1,-1,-1,-1,-1,21500,18596,-1,-1,20668,-1,-1,-1,-1,-1,17363,24935,-1,-1,-1,-1,-1,-1,-1,-1,-1,21318
エヘン,5480,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18644,18932,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,152512
くだり,5481,6453,3747,19586,-1,17804,10779,-1,21555,18528,-1,13826,14121,17597,16152,-1,24130,22621,16746,22872,3047,3308,12916,7752,-1,21966,5557,9489,15672,22874,-1,23846,14037,3166,9188,12436
ビリ,5482,-1,-1,12098,-1,-1,-1,-1,12276,11724,-1,-1,-1,-1,-1,-1,19138,17934,7662,13734,18561,19698,-1,-1,-1,11480,-1,-1,-1,12707,-1,-1,-1,-1,20750,16342
ことになりかねない,5483,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ノーコメント,5484,-1,-1,24635,-1,-1,-1,22511,14798,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17015,-1,-1,-1,-1,-1,-1,-1,-1,-1,15291,-1,-1,-1,-1,-1,-1
だか,5485,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12673,11057,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24765
うつらうつら,5486,-1,-1,-1,-1,-1,-1,-1,-1,-1,4935,-1,20491,-1,-1,15144,-1,-1,-1,22635,-1,-1,17908,-1,21647,-1,-1,-1,17026,-1,-1,-1,14977,-1,-1,108564
コンパクト,5487,6059,6058,-1,-1,14310,4295,-1,-1,23635,-1,-1,23275,-1,-1,16920,24167,22656,21982,24156,22059,-1,18442,17060,-1,19805,-1,-1,17541,-1,-1,22097,17200,7844,5142,5765
もうたくさん,5488,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
シカト,5489,-1,-1,16505,-1,-1,-1,-1,19995,16768,-1,-1,-1,-1,-1,-1,11700,10974,8298,15841,-1,-1,-1,-1,-1,15774,-1,-1,-1,20545,-1,-1,-1,-1,-1,37221
むごい,5490,-1,-1,13712,-1,-1,-1,15781,13987,11955,2186,12259,16048,8613,24153,6113,8613,8059,23227,21583,-1,-1,18345,-1,15441,14406,9047,8844,15413,14517,-1,23894,14043,-1,-1,55345
ムゴい,5491,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ごねる,5492,20704,-1,-1,-1,-1,-1,-1,-1,-1,7050,-1,-1,24916,20597,-1,24916,23349,19803,-1,-1,-1,-1,-1,-1,-1,23336,-1,12876,-1,-1,-1,14936,-1,-1,61517
はしご,5493,6881,-1,17089,3054,18911,14001,13590,14697,12536,-1,11353,19922,20034,12980,4803,20034,18780,13146,16470,14366,14260,-1,-1,5382,-1,12174,11239,9527,15241,3040,9145,6639,24022,13562,12405
ハシゴ,5494,-1,-1,21506,-1,-1,-1,-1,12923,11067,-1,-1,-1,-1,-1,-1,-1,-1,12482,14949,22692,20280,-1,-1,-1,-1,-1,-1,-1,13383,-1,-1,-1,-1,18104,15977
アダム,5496,-1,7255,7842,-1,16878,14843,16724,3027,-1,-1,-1,16345,-1,-1,14164,-1,-1,-1,21113,1503,1814,-1,1233,15915,19577,21280,-1,-1,3184,517,14035,-1,9831,9835,7198
ボンボン,5497,-1,23963,11181,-1,-1,-1,-1,23595,19046,-1,-1,-1,-1,-1,19788,17989,16863,13811,18969,21440,23581,-1,-1,-1,21995,-1,-1,16561,24300,-1,-1,19326,18783,14155,14196
インスタント,5498,4442,18967,-1,-1,23754,9630,-1,18179,12786,-1,-1,17119,-1,-1,12958,-1,-1,15414,17450,-1,23597,-1,-1,-1,21165,-1,-1,15810,18741,-1,19818,11000,18882,-1,8094
あたたか,5499,-1,-1,24191,-1,20395,11040,14768,-1,23631,3003,24257,20699,-1,7816,14191,-1,24872,7521,7003,5674,5542,7574,-1,24351,5967,20480,-1,5799,-1,-1,10477,3037,-1,-1,68182
スコア,5501,20704,4437,16121,-1,17807,5042,15830,11795,9465,-1,-1,24146,-1,-1,19484,12461,11687,13018,-1,10592,11011,-1,12189,-1,16321,23361,-1,21745,12217,-1,23595,20781,1389,4889,3679
くろ,5503,1047,11969,1449,186,1769,2744,-1,1051,10798,16469,1781,784,983,851,624,983,910,8090,1477,1251,1320,1846,2460,-1,10173,869,1119,513,1107,1187,24002,1840,955,1401,23446
ガッツ,5504,-1,22363,7691,-1,-1,18024,19695,7546,8946,-1,-1,-1,-1,-1,21544,15796,14804,14566,-1,19469,18215,-1,-1,-1,14349,-1,-1,8085,7870,-1,15017,6760,16005,-1,14570
キット,5505,5687,6497,-1,-1,13459,4358,-1,9036,7607,-1,-1,9986,-1,-1,17451,-1,-1,-1,-1,3843,3567,-1,10045,9980,-1,-1,-1,21762,9397,3063,14809,19125,7045,2374,4471
しだいに,5506,-1,-1,11167,-1,-1,-1,8696,12067,-1,-1,-1,3222,-1,-1,-1,-1,-1,-1,3564,-1,-1,2878,10694,1400,15927,13739,8319,-1,12505,-1,-1,-1,3147,9993,-1
エルザ,5507,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,941,-1,-1,941,873,-1,-1,14643,17172,-1,24276,-1,-1,-1,-1,-1,-1,-1,10295,-1,-1,-1,41174
ヒリヒリ,5508,-1,-1,-1,-1,-1,-1,-1,22274,18581,-1,-1,-1,-1,-1,-1,-1,24789,20846,16362,-1,-1,7425,-1,-1,24866,-1,-1,-1,22886,-1,-1,-1,-1,-1,16017
マイル,5509,8967,1907,19123,7664,13010,4251,-1,7958,7548,-1,-1,4430,-1,-1,6777,15670,14685,23882,-1,1206,1325,-1,6146,-1,21911,-1,24587,17326,8265,-1,9838,24409,1453,2928,7546
かそこら,5510,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19633,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ぽうっと,5511,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ゲー,5514,7460,14748,16927,-1,-1,16588,9197,-1,15263,-1,-1,-1,-1,-1,23719,8457,7916,4694,20940,-1,-1,-1,-1,12368,17612,-1,-1,10557,-1,-1,20341,12224,-1,16066,9978
ごまかし,5515,20704,-1,18830,-1,-1,-1,6888,22045,21030,-1,21594,17348,17440,21962,-1,17440,16341,21116,17007,18519,16944,-1,-1,7203,18255,18684,17682,10912,22639,-1,-1,9627,-1,20552,23370
シャルロット,5516,-1,-1,24257,-1,-1,-1,-1,21017,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19577,7795,9689,-1,15112,-1,-1,-1,-1,-1,21613,-1,14721,-1,-1,-1,33062
ぱちり,5517,-1,-1,-1,-1,-1,-1,-1,-1,-1,6034,-1,-1,-1,-1,20509,-1,-1,-1,22900,-1,-1,-1,-1,-1,-1,-1,-1,12415,-1,-1,-1,16792,-1,-1,-1
せつない,5518,6453,-1,17945,-1,12831,8665,6547,19422,8939,2017,9170,10094,10188,6615,6751,10188,9552,22870,9580,-1,-1,4185,-1,5704,7609,23368,10737,6455,19973,-1,14786,1363,24906,6510,40448
アイリーン,5519,-1,-1,-1,-1,-1,-1,-1,12726,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3519,4473,9277,8763,-1,-1,-1,-1,-1,13183,-1,14045,-1,-1,-1,154818
オーソドックス,5520,20704,24551,-1,-1,-1,15447,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24690,-1,-1,11017,-1,-1,-1,-1,-1,15639,-1,-1,-1,16561,18297,17894,13064
かくれる,5521,2688,-1,14862,-1,4578,3395,2087,17087,15939,693,1061,4070,993,1798,1029,20204,18935,1737,1627,-1,-1,16909,-1,1399,1284,5031,4988,1223,17623,7605,11506,1142,7114,3172,35133
くだける,5522,-1,-1,5534,-1,19089,16659,12932,7370,8808,1770,9033,13970,4717,15533,3697,4717,4411,14925,22181,-1,-1,10154,-1,4582,7462,4674,6011,2841,7675,9725,24522,3254,22916,10229,40605
マーキング,5523,-1,-1,-1,-1,-1,18444,-1,-1,-1,-1,-1,-1,-1,-1,-1,11211,10518,22169,20963,23638,22053,2745,-1,-1,-1,-1,-1,15070,-1,-1,-1,14182,-1,18171,19234
ロイド,5524,-1,10001,-1,-1,-1,-1,14069,-1,-1,-1,-1,-1,-1,-1,18896,-1,-1,-1,-1,6029,5052,-1,1630,5689,21489,-1,-1,-1,-1,3373,9958,-1,21360,-1,20087
よがる,5526,-1,-1,-1,-1,-1,-1,-1,-1,-1,8224,-1,-1,-1,-1,-1,-1,-1,-1,11064,-1,-1,23328,-1,-1,-1,-1,24592,-1,-1,-1,-1,9392,-1,-1,119685
メ,5527,-1,6959,-1,-1,-1,-1,-1,-1,8108,-1,-1,-1,-1,-1,-1,6737,6301,4828,-1,4857,5717,-1,4666,-1,-1,-1,-1,-1,-1,1903,8049,-1,12355,-1,7779
いとう,5529,-1,12683,13201,22321,-1,20292,10064,6496,16877,4232,17321,17031,18219,18310,6323,18219,17077,17600,10925,-1,-1,16263,1353,11544,13386,1666,3129,8474,6766,9150,23300,8196,6716,12477,17785
ついぞ,5530,-1,-1,-1,-1,-1,-1,-1,-1,-1,3879,-1,14349,-1,24278,10912,-1,-1,23344,16564,-1,-1,-1,-1,16755,-1,-1,-1,18631,-1,-1,23092,15988,-1,-1,57924
まだまだこれから,5531,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12878,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ボクシング,5532,16266,3800,4891,-1,-1,10153,5616,7357,6049,-1,-1,12213,-1,-1,11689,10088,9459,10213,20793,7220,4221,-1,3414,14601,16293,6455,6288,17888,7659,-1,14604,12327,2732,11746,11469
ウナギ,5534,-1,17653,19107,-1,-1,-1,22094,10306,8444,-1,-1,22452,-1,-1,-1,12847,12044,7687,21529,15022,16765,-1,-1,-1,23934,9134,10073,-1,10710,-1,23772,-1,20959,14610,18437
ビラ,5535,10047,15974,19120,-1,-1,17732,5167,15213,15357,-1,-1,13028,-1,-1,-1,24801,23243,10098,6962,20523,21195,-1,21335,3655,21953,18733,-1,-1,15728,-1,15201,-1,19285,12127,18020
よろしゅう,5536,-1,-1,-1,-1,-1,-1,-1,-1,15134,-1,-1,-1,-1,-1,-1,16017,15011,-1,-1,-1,-1,-1,-1,-1,14464,-1,-1,-1,-1,-1,17539,-1,-1,-1,58102
シャレにならない,5537,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ハンス,5540,-1,7269,-1,-1,-1,-1,-1,8966,-1,-1,-1,9728,-1,-1,20487,-1,-1,-1,10021,6063,7798,-1,869,9177,-1,-1,-1,-1,9322,-1,8648,-1,10044,24483,35066
いよっ,5541,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10684,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
シュークリーム,5542,-1,-1,13698,-1,-1,-1,19852,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18206,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24260,-1
ホース,5543,13446,9729,9747,-1,21637,11078,11501,6911,6190,-1,-1,15647,-1,-1,10460,4590,4293,10811,19116,6022,5804,-1,9191,17381,20627,23423,-1,10191,7202,-1,14458,12775,12708,5905,7428
もくもく,5544,13446,-1,-1,3364,19436,21155,-1,-1,23337,4646,23958,24488,-1,16013,13901,-1,-1,15381,23387,-1,-1,-1,-1,6739,-1,-1,-1,15787,-1,-1,7033,12630,-1,-1,41863
どこどこ,5545,4442,-1,-1,-1,-1,-1,-1,-1,19552,7762,20079,-1,14041,9546,-1,14041,13167,9182,-1,-1,-1,-1,-1,-1,9969,-1,-1,23386,-1,-1,-1,13111,-1,9931,7705
デカブツ,5546,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17466,-1,-1,-1,-1,-1,-1,-1,-1,-1,106237
ガレージ,5547,16266,16552,16421,-1,23827,10510,18485,9201,7475,-1,-1,13207,-1,-1,10719,-1,-1,-1,10663,4232,4705,-1,21937,14077,-1,-1,-1,-1,9581,-1,15769,16356,17395,9377,12416
らか,5548,-1,-1,-1,-1,-1,-1,8523,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16825,8935,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ひととおり,5549,4252,-1,-1,-1,19081,6739,22343,-1,-1,-1,-1,-1,21049,22244,5710,21049,19725,24235,5870,-1,-1,3830,-1,8000,17491,18291,-1,3197,-1,3365,7982,3425,-1,10177,49387
オブジェクト,5550,-1,6537,-1,-1,12332,3885,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18387,-1,-1,-1,-1,17475,-1,2269,15357,-1,7556,24094,8390
キザ,5551,-1,-1,-1,-1,-1,-1,-1,-1,21361,-1,-1,-1,-1,-1,-1,-1,23461,-1,-1,-1,-1,-1,-1,-1,17874,-1,-1,-1,-1,-1,-1,-1,-1,-1,51395
じかに,5552,-1,-1,14086,-1,-1,-1,13239,20643,-1,-1,-1,9752,-1,-1,-1,-1,-1,-1,21138,-1,-1,-1,-1,9919,15728,15665,14576,-1,21222,-1,-1,-1,-1,-1,-1
ちびちび,5553,8967,-1,-1,-1,-1,-1,-1,-1,-1,5838,-1,-1,-1,-1,19513,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13004,-1,-1,-1,15681,-1,-1,56331
ダウンロード,5554,5687,4236,20365,-1,9897,920,24708,10495,8738,-1,-1,-1,-1,-1,-1,-1,-1,16340,-1,5646,5868,4897,11544,-1,20193,-1,23202,24229,10917,4182,8743,20167,4068,2902,2833
デジカメ,5555,10047,-1,18588,-1,10343,7305,19415,-1,-1,-1,-1,-1,-1,12009,-1,-1,-1,11552,10539,-1,-1,13217,-1,-1,-1,-1,-1,-1,-1,-1,21577,9804,-1,5149,15706
ラッピング,5556,8120,15948,-1,-1,-1,7267,-1,-1,23114,-1,-1,-1,-1,-1,-1,-1,-1,12361,-1,-1,-1,22441,-1,-1,-1,-1,-1,19340,-1,-1,-1,17590,20230,22512,16299
ロックオン,5557,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20078,19459,-1,-1,-1,17944,-1,-1,-1,-1,1424,-1,-1,-1,-1,26560
がた,5558,16266,7449,8796,-1,-1,12932,-1,10483,12620,2917,-1,2207,21114,24767,-1,12947,12138,12730,12955,4014,4037,-1,-1,-1,11203,910,2297,11629,10906,4284,3978,12894,10383,12498,2579
おぶう,5560,20704,-1,-1,-1,-1,-1,24193,-1,19454,5564,19977,-1,19075,14430,18473,19075,17875,13854,23586,-1,-1,-1,-1,-1,20573,-1,-1,18878,-1,-1,-1,9809,-1,-1,64273
コーン,5561,6453,8581,8615,-1,20609,13053,9930,6244,4919,-1,-1,9670,-1,-1,11526,9833,9220,9502,21975,5616,5307,-1,8472,11864,15606,13959,-1,9862,6517,8705,15830,14236,8026,14649,3777
たしなみ,5563,20704,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22743,-1,15609,22743,21320,-1,20132,-1,-1,9587,-1,21179,18875,-1,-1,12520,-1,-1,-1,10325,-1,-1,65711
セドリック,5564,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14960,-1,13605,9255,-1,-1,-1,-1,-1,-1,8401,-1,-1,-1,177897
ブーケ,5565,13446,-1,23459,-1,-1,12928,21088,19764,16126,-1,-1,-1,-1,-1,-1,-1,-1,24327,-1,20467,22112,-1,-1,-1,-1,-1,-1,20493,20320,-1,-1,22197,-1,-1,24883
ギシギシ,5566,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24810,-1,-1,23035,20250,-1,-1,9254,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24144,36548
ミカ,5567,3250,20778,7077,-1,18474,-1,-1,6978,-1,-1,-1,13459,3185,5430,-1,3185,2971,9888,21796,13381,13788,-1,9260,-1,-1,-1,-1,-1,7268,4247,8343,-1,14662,-1,6551
うすうす,5568,11455,-1,17662,7727,-1,19964,17275,-1,24685,3214,-1,17887,14303,15415,8441,14303,13412,14808,10278,-1,-1,17051,-1,21546,13937,-1,-1,7062,-1,-1,15022,6434,-1,20210,53382
なじみ,5569,6881,20337,12432,2416,9720,12669,-1,13911,9026,-1,9260,11943,13881,10655,3226,13881,13017,10246,9377,15306,14724,10333,-1,18414,9529,11483,12020,5139,14384,-1,12523,5368,16435,19277,7065
カイト,5571,16266,-1,1332,-1,-1,-1,5962,19253,-1,-1,-1,-1,-1,12478,-1,4783,4468,-1,-1,-1,-1,-1,-1,-1,24843,-1,-1,14624,19868,-1,13793,-1,18517,15306,25931
しっくり,5572,8120,-1,13460,-1,-1,8344,14125,14356,12219,4042,12530,15682,10179,7035,11574,10179,9543,6771,7776,21502,18710,8821,-1,18036,-1,-1,21900,6894,14909,-1,11320,5091,-1,9387,10079
ドサ,5573,-1,-1,-1,-1,-1,-1,20136,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23803,-1,-1,-1,-1,-1,-1,-1,-1,-1,94148
ブーイング,5574,-1,-1,-1,-1,-1,-1,-1,18708,17615,-1,-1,-1,-1,-1,-1,17168,16087,24582,22215,-1,-1,-1,-1,-1,24525,-1,-1,15593,19265,-1,-1,14774,-1,-1,48403
エロゲー,5575,-1,-1,-1,-1,-1,23081,-1,-1,-1,-1,-1,-1,-1,4191,-1,-1,-1,4041,24136,-1,-1,6218,-1,-1,-1,-1,-1,21259,-1,-1,22231,11786,-1,-1,70409
たいしたことない,5577,-1,-1,-1,-1,-1,-1,14865,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21822,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
へなへな,5578,-1,-1,-1,-1,-1,-1,-1,-1,-1,5505,-1,-1,-1,-1,20713,-1,-1,-1,22907,-1,-1,11479,-1,-1,-1,-1,-1,20115,-1,-1,-1,16134,-1,-1,108321
ツール,5579,7460,3792,18275,-1,5743,1300,-1,16848,13635,-1,-1,-1,-1,-1,23345,-1,-1,-1,23356,12087,7454,-1,1540,-1,24121,23377,20824,18686,17390,-1,12319,17321,5527,3319,1746
よよ,5580,-1,-1,-1,11862,-1,-1,-1,13425,19653,-1,20180,-1,13618,19671,-1,13618,12769,18904,1899,-1,-1,-1,-1,-1,9737,-1,20077,-1,13896,-1,-1,-1,-1,-1,29526
ＯＢ,5581,11455,-1,-1,-1,18141,8392,-1,-1,16299,-1,16729,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17909,-1,-1,-1,-1,-1,-1,15313,-1,-1,-1
いまでも,5582,-1,-1,2700,-1,-1,-1,2307,2686,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2874,-1,-1,-1,24225,2353,2661,-1,-1,-1,2827,-1,-1,-1,-1,3311,-1
たぐる,5586,-1,-1,-1,-1,-1,-1,-1,-1,-1,4082,-1,13769,-1,8073,13470,-1,-1,7765,20950,-1,-1,20560,-1,12553,-1,7918,12692,20426,-1,-1,-1,14320,-1,24327,23338
シートベルト,5587,-1,-1,20488,-1,-1,-1,21238,8776,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10040,-1,-1,19936,-1,-1,-1,9129,-1,-1,-1,-1,19192,-1
リットル,5588,3837,10424,18848,-1,9255,7701,17938,8267,7196,-1,-1,22196,-1,-1,11946,16965,15895,11611,24772,8620,9520,14503,-1,22860,-1,12186,10684,13088,8607,-1,22686,15591,13319,11064,6083
どうぞう,5589,20704,13458,19748,7709,-1,16808,20553,17082,14359,-1,14740,16671,16353,13127,12397,16353,15321,12621,20746,15462,16544,-1,-1,17706,24182,-1,-1,16633,17619,9195,20714,16075,14887,18845,17243
リソース,5590,11455,11496,-1,-1,-1,5768,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21210,23738,-1,15874,-1,-1,-1,-1,12373,-1,-1,-1,-1,16124,7434,2870
フランク,5591,16266,3177,23923,-1,16342,12281,5873,1985,4472,7244,-1,7776,-1,-1,15035,24350,22833,-1,19915,927,992,24974,497,7711,-1,13541,18323,17018,2082,-1,10862,15603,4318,10414,13802
