word,hiragana,katakana,BCCWJ_LUW_rank,cejc_combined_rank,cejc_small_talk_rank,cejc_consultation_rank,cejc_meeting_rank,cejc_class_rank,cejc_outdoors_rank,cejc_school_rank,cejc_transportation_rank,cejc_public_commercial_rank,cejc_home_rank,cejc_indoors_rank,cejc_workplace_rank,cejc_male_rank,cejc_female_rank,ADNO,ANIME_JDRAMA,AOZORA_BUNKO,BCCWJ_SUW,CC100,CHRISKEMPSON,DAVE_DOEBRICK,DD2_MIGAKU_NETFLIX,DD2_MORPHMAN_NETFLIX,DD2_MORPHMAN_NOVELS,DD2_MORPHMAN_SHONEN,DD2_MORPHMAN_SOL,DD2_YOMICHAN_NOVELS,DD2_YOMICHAN_SHONEN,DD2_YOMICHAN_SHONEN_STARS,DD2_YOMICHAN_SOL,DD2_YOMICHAN_VN,HERMITDAVE_2016,HERMITDAVE_2018,HINGSTON,H_FREQ,ILYASEMENOV,INNOCENT_RANKED,JITEN_ANIME,JITEN_AUDIO,JITEN_DRAMA,JITEN_GLOBAL,JITEN_MANGA,JITEN_MOVIE,JITEN_NON_FICTION,JITEN_NOVEL,JITEN_VIDEO_GAME,JITEN_VISUAL_NOVEL,JITEN_WEB_NOVEL,JLAB,JPDB,MALTESAA_CSJ,MALTESAA_CSJ_DOKWA_GAKKAI,MALTESAA_CSJ_DOKWA_MOGI,MALTESAA_CSJ_DOKWA_ROUDOKU,MALTESAA_CSJ_DOKWA_SAIRO,MALTESAA_CSJ_DOKWA_SONOTA,MALTESAA_CSJ_TAIKA_JIYU,MALTESAA_CSJ_TAIKA_KADAI,MALTESAA_CSJ_TAIKA_MOGI,MALTESAA_NWJC,NAROU,NETFLIX,NIER,NOVELS,RSPEER,VN_FREQ,WIKIPEDIA_V2,YOUTUBE_FREQ,YOUTUBE_FREQ_V3
コピーする,こぴーする,コピースル,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
合格する,-,-,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
御承知,-,-,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
主題,しゅだい,シュダイ,3,2,2,2,3,4,4,3,3,2,2,2,2,2,2,4,1,3,3,2,1,1,2,2,3,1,2,3,1,1,2,1,2,2,3,1,3,3,1,1,1,1,1,1,4,1,1,1,2,1,1,4,4,3,4,4,4,4,4,4,4,2,2,1,2,2,2,3,3,2
六十二年,-,-,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
仰ぐ,あおぐ,アオグ,3,2,1,3,3,4,3,3,3,2,3,2,3,2,2,1,2,1,3,2,2,2,2,2,4,2,2,4,2,2,2,4,1,1,2,3,1,4,2,4,3,3,2,3,3,4,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,3,2,1,4,1,4,2,2,2
インドネシア,インドネシア,インドネシア,3,3,3,2,3,4,3,3,3,4,3,3,2,4,3,4,1,1,3,3,1,2,1,1,2,1,1,2,1,1,1,1,2,2,3,1,4,2,1,1,1,1,1,2,2,1,1,1,1,1,2,3,2,3,3,3,4,3,3,3,3,1,2,3,2,3,1,3,2,3
動き出す,うごきだす,ウゴキダス,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,3,3,1,1,3,1,1,1,1,1,1,3,1,1,2,4,1,3,3,3,3,4,3,3,3,4,4,4,4,3,2,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,1,2,3,1
業種,ぎょうしゅ,ギョウシュ,3,2,2,3,3,4,3,3,3,2,3,2,2,3,2,2,1,1,4,4,1,1,1,1,1,1,2,1,1,1,2,1,1,1,3,1,1,1,1,1,2,1,1,1,3,1,1,1,1,1,1,3,3,3,3,3,2,3,3,3,3,2,1,1,1,2,1,4,3,3
黒人,こくじん,コクジン,3,2,2,2,3,4,3,3,3,2,3,2,3,3,2,4,1,3,3,3,3,4,4,4,3,1,1,3,1,1,1,1,4,4,3,1,3,3,1,1,2,1,2,2,3,1,1,1,1,1,1,4,4,4,4,3,3,4,4,3,2,1,4,1,3,3,2,3,4,3
女王,じょおう,ジョオウ,3,2,3,2,3,4,3,3,3,3,3,2,2,2,3,4,4,3,3,3,3,4,4,4,4,4,3,4,4,4,3,4,4,4,3,4,2,4,3,1,3,3,3,2,3,3,4,3,3,4,2,3,3,3,3,3,2,3,3,3,4,4,4,4,4,4,4,4,4,3
握り締める,にぎりしめる,ニギリシメル,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,1,2,3,2,3,1,2,2,1,3,1,1,1,3,1,3,1,1,1,3,1,1,1,3,1,3,2,1,3,1,1,1,1,1,1,1,1,1,2,4,1,1,3,1,4,1,1,1
旗,はた,ハタ,3,4,4,3,4,4,3,4,4,4,3,4,2,4,4,4,3,4,3,2,4,3,3,3,4,3,2,4,3,3,2,3,3,3,3,2,2,4,3,3,2,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,4,3,3,4,4,3
舞う,まう,マウ,3,2,2,2,3,4,4,3,3,2,3,2,3,2,2,2,3,1,3,2,4,3,3,3,4,3,3,4,3,3,3,4,1,1,2,3,1,5,3,1,3,3,3,3,2,4,3,4,4,3,4,3,3,3,3,3,4,3,3,3,3,4,3,3,4,2,4,2,3,3
ミルク,ミルク,ミルク,3,4,4,4,3,4,3,3,3,4,3,4,4,3,4,3,3,1,4,3,3,4,4,1,3,1,1,3,3,3,4,4,4,4,3,1,2,3,3,1,3,3,3,3,2,3,4,4,2,3,4,3,3,4,3,3,4,3,3,3,4,3,4,1,3,3,4,3,3,4
一家,いっか,イッカ,3,4,4,2,3,4,3,3,3,4,4,4,3,3,4,4,3,4,4,3,3,4,4,4,4,3,2,4,3,3,2,3,3,3,3,2,1,4,3,3,4,3,3,4,3,3,3,2,2,3,1,3,2,4,3,3,3,3,3,3,3,3,4,1,4,3,3,4,3,3
三十八,-,-,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
蓄積する,-,-,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
皮肉,ひにく,ヒニク,3,2,3,2,3,4,4,3,3,3,3,2,2,2,3,2,3,4,3,3,3,3,4,4,4,3,3,4,3,3,3,4,4,4,3,2,1,4,3,3,3,3,3,3,3,4,3,3,4,3,1,3,3,2,3,3,2,3,3,3,2,3,3,1,4,3,4,2,3,2
抜け出す,ぬけだす,ヌケダス,3,2,2,2,3,4,3,3,3,2,2,2,2,2,2,1,3,1,3,3,3,3,3,3,3,3,3,4,3,3,3,3,1,1,2,3,1,3,4,3,4,4,4,4,3,4,4,4,4,3,2,2,3,3,2,2,2,2,2,2,3,4,3,3,3,2,4,2,3,3
儲かる,もうかる,モウカル,3,4,4,4,4,4,4,3,4,4,4,3,4,4,3,1,2,1,3,3,3,2,2,2,2,2,2,2,2,2,2,2,1,1,3,2,1,3,2,4,3,2,2,3,3,2,3,2,2,2,3,3,2,3,3,3,2,3,4,3,3,3,2,1,2,2,2,1,4,4
遺族,いぞく,イゾク,3,2,2,2,3,4,3,3,3,2,3,2,2,2,2,3,3,3,3,3,4,3,3,3,3,2,1,3,2,2,1,2,3,3,3,1,1,3,2,1,3,2,2,3,2,2,1,1,1,2,1,2,1,2,2,2,4,2,2,2,3,2,3,1,2,3,2,3,3,2
事実上,じじつじょう,ジジツジョウ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,3,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,4,2,2,1,2,2,2,2,3,2,2,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,3,3
デジカメ,デジカメ,デジカメ,3,2,2,2,4,4,3,4,3,2,2,3,2,2,3,1,2,1,3,3,2,1,1,1,1,1,2,1,1,1,2,2,1,1,3,2,1,1,1,1,2,1,2,1,1,1,1,2,1,1,3,2,2,2,2,2,2,4,2,2,4,1,1,1,2,2,3,1,3,2
申し立て,もうしたて,モウシタテ,3,2,1,2,3,4,3,3,3,2,2,2,3,2,2,2,1,1,3,3,2,2,2,2,2,2,1,1,2,2,1,1,3,3,2,1,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,3,2,3,3,2,2,4,3,3,3,1,2,1,1,2,1,2,1,2
御気,-,-,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
環境問題,かんきょうもんだい,カンキョウモンダイ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1
好奇心,こうきしん,コウキシン,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,1,3,2,3,1,1,1,1,1,1,1,1,1,3,1,1,1,3,1,4,2,1,3,3,3,2,4,4,4,4,4,3,1,1,1,1,1,1,1,1,1,1,1,4,3,4,1,1,4,1,2,3
凝らす,こらす,コラス,3,2,2,2,3,4,3,3,3,2,2,2,2,2,2,1,2,1,3,3,1,2,2,2,3,2,3,4,2,2,3,3,1,1,1,2,1,1,1,1,1,2,2,1,2,2,1,2,2,2,3,2,3,2,2,2,3,2,2,2,2,3,2,1,3,1,3,1,2,2
裂く,さく,サク,3,3,2,3,4,4,3,3,3,2,3,3,4,3,3,2,2,1,3,3,4,3,3,3,3,3,3,3,3,3,2,3,1,1,2,2,1,4,2,1,2,3,2,2,3,3,2,3,3,3,3,3,3,3,3,3,3,4,3,4,3,4,3,1,3,2,4,2,2,2
問い合わせる,といあわせる,トイアワセル,3,3,2,3,4,4,3,3,3,2,2,2,4,3,2,1,2,1,4,5,3,2,2,2,2,1,2,3,1,1,2,1,1,1,1,1,1,2,2,1,3,2,3,3,2,2,2,2,1,2,1,2,3,3,2,2,2,2,2,2,4,2,2,1,2,1,2,1,2,3
引き寄せる,ひきよせる,ヒキヨセル,3,3,1,4,4,4,3,3,3,3,2,2,4,2,3,1,3,1,3,3,2,3,3,3,3,3,3,4,3,3,3,4,1,1,1,3,1,3,3,1,3,3,3,2,3,4,3,4,4,3,2,2,3,2,2,2,2,2,2,2,2,4,3,3,4,2,4,2,2,3
振り込む,ふりこむ,フリコム,3,3,3,3,4,4,3,3,3,2,3,3,3,2,3,1,3,1,3,3,3,2,2,2,1,2,3,2,2,2,3,1,1,1,1,3,1,2,2,1,3,2,2,3,3,2,1,2,1,2,1,2,1,2,2,2,2,2,2,2,3,2,2,1,2,1,2,1,3,2
夜間,やかん,ヤカン,3,2,1,2,4,4,3,3,3,3,2,2,2,3,2,4,2,3,3,3,2,2,2,2,3,2,2,3,2,2,2,2,3,3,3,2,2,2,2,1,2,2,2,2,3,2,3,2,2,2,1,2,2,3,2,2,2,4,2,2,3,3,2,1,3,3,3,4,3,3
レッスン,レッスン,レッスン,3,4,3,4,3,4,3,3,4,4,3,4,3,2,4,3,3,1,3,4,3,3,3,1,2,1,1,2,2,2,3,2,3,3,4,4,1,2,3,1,3,2,3,3,3,2,3,2,1,3,4,4,3,4,4,3,3,3,3,3,4,2,3,1,3,3,3,3,2,4
医療費,いりょうひ,イリョウヒ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,3
甲斐,かい,カイ,3,2,3,2,3,4,4,3,3,2,3,3,2,3,2,3,3,4,3,3,4,2,3,3,3,3,3,4,2,2,2,4,2,2,3,4,2,3,2,5,2,3,3,2,2,3,2,3,2,3,5,3,3,3,3,3,2,3,3,3,3,3,2,1,4,3,4,3,3,2
出し,だし,ダシ,3,4,4,4,4,4,3,4,3,4,4,4,4,3,4,5,3,1,3,3,1,3,2,2,3,3,2,2,2,2,2,3,3,3,5,4,1,1,4,1,3,3,3,3,2,2,2,3,2,2,1,3,3,3,3,4,5,3,3,3,4,3,3,3,2,5,3,2,3,4
裏側,うらがわ,ウラガワ,3,4,3,4,4,4,3,3,4,4,3,3,4,3,4,2,2,3,3,3,2,3,3,3,3,3,2,3,3,3,2,3,3,3,3,4,1,3,3,3,3,3,3,2,3,3,3,4,3,3,1,3,3,3,3,3,4,4,3,3,3,3,3,1,3,3,4,2,3,4
尻尾,しっぽ,シッポ,3,3,3,4,3,4,4,3,4,3,4,3,2,4,3,2,3,4,3,2,3,3,4,4,3,5,3,4,5,5,3,4,3,3,2,5,1,3,3,3,3,3,3,3,2,4,3,3,3,4,4,3,2,4,3,3,4,3,3,3,3,4,3,3,4,3,4,2,3,3
イメージする,いめーじする,イメージスル,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
使用出来る,しようできる,シヨウデキル,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
信用,しんよう,シンヨウ,3,3,3,4,3,4,4,4,3,3,4,4,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,1,3,3,4,3,3,3,4,3,3,4,4,4,4,4,4,4,3,4,4
閉じ込める,とじこめる,トジコメル,3,3,2,3,3,4,3,3,4,2,3,2,3,3,2,1,4,1,3,3,3,4,4,4,3,4,4,1,4,4,4,3,1,1,1,4,1,3,4,4,4,4,4,4,3,4,4,3,4,4,2,2,2,3,2,2,2,2,2,2,2,4,4,3,3,1,4,2,3,3
半年,はんとし,ハントシ,3,4,4,4,4,4,4,4,3,4,4,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,1,4,4,3,4,4,4,4,4,4,3,3,4,4,1,4,3,4,4,4,3,4,4,5,4,4,4,1,4,4,3,3,4,4
郵送,ゆうそう,ユウソウ,3,2,2,2,3,4,3,3,3,2,2,2,2,2,2,2,1,2,3,4,2,2,2,2,1,1,1,2,1,1,2,1,2,2,3,1,1,1,1,1,2,1,2,2,3,1,1,1,1,1,1,3,3,3,3,3,2,3,3,3,3,1,1,1,1,3,2,1,2,2
じ,じ,ジ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5,5,3,2,5,5,4,4,5,4,4,5,4,4,4,5,5,5,4,4,2,5,4,4,4,4,4,3,2,4,3,4,4,5,1,2,2,2,2,4,5,5,5,4,3,4,5,3,4,5,4,5,5,4
十パーセント,-,-,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
尊敬する,-,-,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
提起する,-,-,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
縫う,ぬう,ヌウ,3,4,4,5,4,4,3,3,3,3,4,5,4,3,5,1,3,1,3,3,3,3,3,3,3,2,2,3,2,2,2,3,1,1,1,2,1,4,4,3,3,3,3,3,2,3,2,3,3,3,4,3,2,4,3,3,3,3,3,3,3,3,3,1,3,1,3,2,2,4
念頭,ねんとう,ネントウ,3,2,2,3,3,4,3,3,3,2,2,2,3,2,2,2,1,3,3,3,1,1,1,1,2,1,1,3,1,1,1,2,1,1,3,2,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,3,3,2,3,3,2,3,3,3,2,2,1,1,2,2,2,2,2,3
出場する,-,-,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
プライド,プライド,プライド,3,4,4,3,3,4,3,3,3,4,3,4,3,4,3,2,4,1,3,3,4,4,4,1,3,1,1,3,4,4,3,3,3,3,3,4,3,3,3,3,4,4,3,3,3,4,3,4,3,4,5,3,2,3,3,3,3,5,5,3,3,4,4,3,3,3,4,2,3,3
変換する,-,-,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
彼是,あれこれ,アレコレ,3,2,2,2,3,4,3,3,3,3,2,2,3,3,2,1,2,2,3,3,3,3,3,3,4,2,2,4,2,3,2,3,3,3,3,3,1,4,3,3,3,3,3,3,4,4,3,3,3,3,4,3,3,3,5,3,3,3,3,3,3,3,2,1,3,2,3,1,3,3
税,ぜい,ゼイ,3,4,3,4,4,4,3,4,3,3,4,4,4,4,3,4,1,3,5,4,1,2,3,3,3,2,1,3,2,2,1,1,2,2,5,2,2,2,1,1,1,2,4,1,3,2,2,1,2,2,1,3,3,3,3,3,2,3,3,3,4,3,2,1,3,4,2,4,4,4
糖尿病,とうにょうびょう,トウニョウビョウ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,4,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2
エジプト,エジプト,エジプト,3,3,2,4,3,4,3,3,3,3,3,2,3,3,3,4,2,2,3,3,1,3,1,1,3,1,1,3,3,3,1,1,3,3,3,2,4,3,2,1,2,1,1,1,4,1,1,1,1,3,3,4,2,4,3,3,3,3,4,3,3,1,3,3,3,3,1,4,2,3
稽古,けいこ,ケイコ,3,3,3,3,4,4,3,3,4,3,3,4,3,3,3,3,3,4,3,3,3,3,3,3,4,3,3,3,3,3,3,3,2,2,3,2,3,4,3,4,3,3,2,3,2,2,3,2,2,3,2,4,3,4,3,3,3,3,3,3,3,4,3,3,3,3,4,3,2,3
三十歳,-,-,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
盾,たて,タテ,3,2,3,3,3,4,3,3,3,3,3,3,2,3,2,3,4,2,3,2,3,3,3,3,3,4,2,3,4,4,2,3,3,3,3,3,2,3,4,3,3,4,3,3,2,4,4,3,4,4,4,2,1,2,2,2,2,2,2,2,3,5,3,4,4,3,4,3,3,3
取り消し,とりけし,トリケシ,3,2,1,3,3,4,3,3,3,2,3,2,3,2,2,2,2,1,3,3,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,3,2,2,2,2,1,2,1,1,2,1,2,1,2,2,2,4,2,2,2,3,2,2,1,1,2,2,2,2,2
ベスト,ベスト,ベスト,3,4,4,4,5,4,4,5,3,3,4,3,4,4,4,5,3,1,4,4,3,4,4,1,2,1,1,3,4,4,4,3,4,4,4,1,5,2,3,1,3,3,3,3,3,3,4,3,3,4,4,4,4,4,4,4,3,4,4,4,4,3,4,3,3,4,3,4,4,4
纏う,まとう,マトウ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,2,2,3,3,3,2,3,2,4,2,2,2,4,1,1,1,3,1,4,3,3,2,3,2,2,3,3,2,3,4,2,4,2,2,3,2,2,2,2,2,2,2,4,3,4,4,1,4,2,2,2
麺,めん,メン,3,4,4,4,3,4,4,3,5,4,4,3,4,4,4,3,3,1,4,3,3,3,4,4,2,3,3,4,3,3,3,2,2,2,3,2,1,1,2,3,3,2,2,3,2,1,2,2,1,3,3,3,2,3,3,3,2,3,3,3,4,3,3,1,2,4,3,3,3,4
危うい,あやうい,アヤウイ,3,2,2,2,3,4,3,3,3,2,2,2,2,2,2,1,2,1,3,2,2,2,3,3,3,3,3,1,3,3,3,3,1,1,2,3,1,2,3,1,3,4,3,3,3,4,3,4,4,3,3,2,2,2,2,2,3,2,2,2,3,4,2,1,3,2,4,2,2,2
来す,きたす,キタス,3,2,2,2,3,4,3,3,3,2,2,3,2,2,2,2,2,1,3,3,2,2,2,2,3,2,2,2,2,2,2,2,1,1,1,3,1,2,2,1,1,2,2,2,2,2,1,2,2,3,3,2,3,2,2,2,2,2,2,2,2,3,2,1,2,1,3,2,2,2
原作,げんさく,ゲンサク,3,2,2,3,3,4,3,3,3,3,2,2,3,2,2,4,3,2,3,4,2,3,3,3,2,4,4,2,4,4,4,2,2,2,4,2,5,2,2,1,3,3,4,2,3,2,1,2,1,3,1,3,3,3,3,3,2,3,3,3,4,2,3,1,3,4,2,5,4,3
現時点,げんじてん,ゲンジテン,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,4,2,2,1,1,2,1,1,1,1,1,1,2,1,1,3,2,1,2,3,1,3,3,2,2,3,3,3,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,3,1,2,2,4
センス,センス,センス,3,4,4,4,3,4,3,4,3,4,4,3,4,4,4,2,3,1,3,3,1,3,4,1,2,1,1,3,3,4,4,3,3,3,3,1,2,1,3,3,4,4,4,3,4,4,4,3,3,4,4,3,3,3,3,3,3,3,3,3,4,3,3,1,3,4,4,2,4,3
労働力,ろうどうりょく,ロウドウリョク,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,3,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,2,3
神々,かみがみ,カミガミ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,3,3,1,2,3,3,1,4,2,3,4,4,2,2,4,4,1,1,1,3,2,1,2,2,2,1,4,2,3,2,1,1,1,2,3,2,2,2,2,2,2,2,2,4,2,1,3,1,3,1,3,3
ドレス,ドレス,ドレス,3,3,3,2,3,4,3,3,3,2,2,4,2,2,3,3,4,1,3,4,3,4,4,1,3,1,1,4,4,4,4,3,4,4,3,1,2,3,3,1,3,3,3,3,3,4,3,3,3,3,5,3,2,3,3,3,2,3,3,3,4,4,4,3,4,4,4,3,2,3
美術館,びじゅつかん,ビジュツカン,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,4,2,3,1,1,2,1,1,1,1,1,1,2,1,1,4,1,3,2,2,1,3,2,2,3,3,2,2,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,3,1,4,3,3
打ち明ける,うちあける,ウチアケル,3,4,3,4,4,4,5,5,3,3,3,2,4,4,4,1,3,1,3,3,3,3,3,3,4,3,3,4,2,2,2,3,1,1,1,3,1,4,2,4,4,3,3,3,3,4,3,3,4,3,2,3,2,3,3,3,2,3,3,3,3,3,3,3,3,1,4,2,1,2
覚え,おぼえ,オボエ,3,4,4,4,4,4,3,4,5,3,4,4,4,4,4,3,3,1,3,3,1,3,3,3,3,4,3,1,4,4,3,4,5,5,4,3,1,1,4,3,4,4,4,4,3,4,3,4,4,4,3,3,3,4,3,3,3,3,3,3,3,4,3,1,4,5,4,1,2,3
順次,じゅんじ,ジュンジ,3,2,1,3,3,4,3,3,3,2,2,2,3,2,2,3,1,3,3,3,1,1,1,1,1,2,1,2,2,2,1,1,2,2,3,3,2,1,2,1,2,2,2,1,3,2,2,1,2,2,1,3,4,2,3,3,3,3,3,3,3,2,1,1,2,3,2,3,2,3
二十世紀,にじっせいき,ニジッセイキ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
一族,いちぞく,イチゾク,3,2,2,2,3,4,3,3,3,2,2,2,2,2,2,4,4,4,3,3,3,4,4,4,4,5,3,4,5,5,3,3,4,4,3,2,2,4,4,1,3,3,3,3,4,3,4,3,3,4,1,2,2,3,2,2,4,2,2,2,3,4,4,4,4,3,3,4,3,3
可愛がる,かわいがる,カワイガル,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,3,3,1,1,2,1,1,1,1,1,1,3,1,1,1,4,1,3,1,1,2,1,1,2,2,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,2,2,1
間隔,かんかく,カンカク,3,3,3,3,3,4,3,3,4,3,3,3,2,3,2,3,2,3,3,3,2,2,3,3,3,2,2,3,2,2,2,2,2,2,3,3,1,3,2,1,2,3,2,2,3,3,2,3,3,2,1,4,4,3,4,4,3,4,4,4,3,3,2,1,3,3,3,3,3,3
繋げる,つなげる,ツナゲル,3,4,3,4,4,4,4,4,3,3,3,3,4,4,3,1,2,1,3,4,2,3,2,3,2,3,3,2,2,2,3,3,1,1,2,3,1,1,3,1,2,2,3,2,3,2,3,3,3,2,4,4,4,3,4,3,3,4,3,3,3,3,3,1,2,2,3,2,4,3
何物,なにもの,ナニモノ,3,2,2,2,3,4,3,3,3,2,3,2,2,2,2,1,1,4,3,2,1,1,1,1,1,2,2,1,2,2,2,2,2,2,1,1,1,2,2,1,2,2,2,2,2,3,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,3,1,4,2,1,3,1,2,2
